team,over,ball_number,powerplays_from,powerplays_to,powerplays_type,striker,bowler,non_striker,batter_runs,extra_runs,total_runs,review_by,review_umpire,review_batter,review_decision,review_type,wides,legbyes,byes,player_out,wicket_kind,subbed_in,subbed_out,subbed_team,subbed_reason,fielders_name,target_overs,target_runs,current_team_total,source_file,noballs,is_fielder_sub,umpires_call,injury_subbed_in,injury_subbed_out,is_non_boundary
Mumbai Indians,13,4.0,0.1,5.6,mandatory,Naman Dhir,Shashank Singh,Q de Kock,0,0,0,,,,,,,,,Naman Dhir,caught,,,,,XC Bartlett,,,134,1529267.csv,,,,,,
Mumbai Indians,13,5.0,0.1,5.6,mandatory,HH Pandya,Shashank Singh,Q de Kock,1,0,1,,,,,,,,,,,,,,,,,,135,1529267.csv,,,,,,
Mumbai Indians,13,6.0,0.1,5.6,mandatory,Q de Kock,Shashank Singh,HH Pandya,1,0,1,,,,,,,,,,,,,,,,,,136,1529267.csv,,,,,,
Mumbai Indians,14,1.0,0.1,5.6,mandatory,Q de Kock,Arshdeep Singh,HH Pandya,4,0,4,,,,,,,,,,,,,,,,,,140,1529267.csv,,,,,,
Mumbai Indians,14,2.0,0.1,5.6,mandatory,Q de Kock,Arshdeep Singh,HH Pandya,0,1,1,,,,,,1.0,,,,,,,,,,,,141,1529267.csv,,,,,,
Mumbai Indians,14,3.0,0.1,5.6,mandatory,Q de Kock,Arshdeep Singh,HH Pandya,1,0,1,,,,,,,,,,,,,,,,,,142,1529267.csv,,,,,,
Mumbai Indians,14,4.0,0.1,5.6,mandatory,HH Pandya,Arshdeep Singh,Q de Kock,1,0,1,,,,,,,,,,,,,,,,,,143,1529267.csv,,,,,,
Mumbai Indians,14,5.0,0.1,5.6,mandatory,Q de Kock,Arshdeep Singh,HH Pandya,0,0,0,,,,,,,,,,,,,,,,,,143,1529267.csv,,,,,,
Mumbai Indians,14,6.0,0.1,5.6,mandatory,Q de Kock,Arshdeep Singh,HH Pandya,1,0,1,,,,,,,,,,,,,,,,,,144,1529267.csv,,,,,,
Mumbai Indians,14,7.0,0.1,5.6,mandatory,HH Pandya,Arshdeep Singh,Q de Kock,1,0,1,,,,,,,,,,,,,,,,,,145,1529267.csv,,,,,,
Mumbai Indians,15,1.0,0.1,5.6,mandatory,HH Pandya,Shashank Singh,Q de Kock,0,0,0,,,,,,,,,,,,,,,,,,145,1529267.csv,,,,,,
Mumbai Indians,15,2.0,0.1,5.6,mandatory,HH Pandya,Shashank Singh,Q de Kock,1,0,1,,,,,,,,,,,,,,,,,,146,1529267.csv,,,,,,
Mumbai Indians,15,3.0,0.1,5.6,mandatory,Q de Kock,Shashank Singh,HH Pandya,6,0,6,,,,,,,,,,,,,,,,,,152,1529267.csv,,,,,,
Mumbai Indians,15,4.0,0.1,5.6,mandatory,Q de Kock,Shashank Singh,HH Pandya,6,0,6,,,,,,,,,,,,,,,,,,158,1529267.csv,,,,,,
Mumbai Indians,15,5.0,0.1,5.6,mandatory,Q de Kock,Shashank Singh,HH Pandya,1,0,1,,,,,,,,,,,,,,,,,,159,1529267.csv,,,,,,
Mumbai Indians,15,6.0,0.1,5.6,mandatory,HH Pandya,Shashank Singh,Q de Kock,1,0,1,,,,,,,,,,,,,,,,,,160,1529267.csv,,,,,,
Mumbai Indians,16,1.0,0.1,5.6,mandatory,HH Pandya,XC Bartlett,Q de Kock,1,0,1,,,,,,,,,,,,,,,,,,161,1529267.csv,,,,,,
Mumbai Indians,16,2.0,0.1,5.6,mandatory,Q de Kock,XC Bartlett,HH Pandya,1,0,1,,,,,,,,,,,,,,,,,,162,1529267.csv,,,,,,
Mumbai Indians,16,3.0,0.1,5.6,mandatory,HH Pandya,XC Bartlett,Q de Kock,1,0,1,,,,,,,,,,,,,,,,,,163,1529267.csv,,,,,,
Mumbai Indians,16,4.0,0.1,5.6,mandatory,Q de Kock,XC Bartlett,HH Pandya,1,0,1,,,,,,,,,,,,,,,,,,164,1529267.csv,,,,,,
Mumbai Indians,16,5.0,0.1,5.6,mandatory,HH Pandya,XC Bartlett,Q de Kock,1,0,1,,,,,,,,,,,,,,,,,,165,1529267.csv,,,,,,
Mumbai Indians,16,6.0,0.1,5.6,mandatory,Q de Kock,XC Bartlett,HH Pandya,4,0,4,,,,,,,,,,,,,,,,,,169,1529267.csv,,,,,,
Mumbai Indians,17,1.0,0.1,5.6,mandatory,HH Pandya,M Jansen,Q de Kock,6,0,6,,,,,,,,,,,,,,,,,,175,1529267.csv,,,,,,
Mumbai Indians,17,2.0,0.1,5.6,mandatory,HH Pandya,M Jansen,Q de Kock,0,0,0,,,,,,,,,,,,,,,,,,175,1529267.csv,,,,,,
Mumbai Indians,17,3.0,0.1,5.6,mandatory,HH Pandya,M Jansen,Q de Kock,0,0,0,,,,,,,,,HH Pandya,caught,,,,,XC Bartlett,,,175,1529267.csv,,,,,,
Mumbai Indians,17,4.0,0.1,5.6,mandatory,SE Rutherford,M Jansen,Q de Kock,0,0,0,,,,,,,,,,,,,,,,,,175,1529267.csv,,,,,,
Mumbai Indians,17,5.0,0.1,5.6,mandatory,SE Rutherford,M Jansen,Q de Kock,1,0,1,,,,,,,,,,,,,,,,,,176,1529267.csv,,,,,,
Mumbai Indians,17,6.0,0.1,5.6,mandatory,Q de Kock,M Jansen,SE Rutherford,1,0,1,,,,,,,,,,,,,,,,,,177,1529267.csv,,,,,,
Mumbai Indians,18,1.0,0.1,5.6,mandatory,Q de Kock,Arshdeep Singh,SE Rutherford,4,0,4,,,,,,,,,,,,,,,,,,181,1529267.csv,,,,,,
Mumbai Indians,18,2.0,0.1,5.6,mandatory,Q de Kock,Arshdeep Singh,SE Rutherford,1,0,1,,,,,,,,,,,,,,,,,,182,1529267.csv,,,,,,
Mumbai Indians,18,3.0,0.1,5.6,mandatory,SE Rutherford,Arshdeep Singh,Q de Kock,0,0,0,,,,,,,,,,,,,,,,,,182,1529267.csv,,,,,,
Mumbai Indians,18,4.0,0.1,5.6,mandatory,SE Rutherford,Arshdeep Singh,Q de Kock,0,0,0,,,,,,,,,,,,,,,,,,182,1529267.csv,,,,,,
Mumbai Indians,18,5.0,0.1,5.6,mandatory,SE Rutherford,Arshdeep Singh,Q de Kock,0,0,0,,,,,,,,,SE Rutherford,bowled,,,,,,,,182,1529267.csv,,,,,,
Mumbai Indians,18,6.0,0.1,5.6,mandatory,Tilak Varma,Arshdeep Singh,Q de Kock,4,0,4,,,,,,,,,,,,,,,,,,186,1529267.csv,,,,,,
Mumbai Indians,19,1.0,0.1,5.6,mandatory,Q de Kock,Vijaykumar Vyshak,Tilak Varma,0,0,0,,,,,,,,,,,,,,,,,,186,1529267.csv,,,,,,
Mumbai Indians,19,2.0,0.1,5.6,mandatory,Q de Kock,Vijaykumar Vyshak,Tilak Varma,2,0,2,,,,,,,,,,,,,,,,,,188,1529267.csv,,,,,,
Mumbai Indians,19,3.0,0.1,5.6,mandatory,Q de Kock,Vijaykumar Vyshak,Tilak Varma,1,0,1,,,,,,,,,,,,,,,,,,189,1529267.csv,,,,,,
Mumbai Indians,19,4.0,0.1,5.6,mandatory,Tilak Varma,Vijaykumar Vyshak,Q de Kock,4,0,4,,,,,,,,,,,,,,,,,,193,1529267.csv,,,,,,
Mumbai Indians,19,5.0,0.1,5.6,mandatory,Tilak Varma,Vijaykumar Vyshak,Q de Kock,0,0,0,,,,,,,,,Tilak Varma,run out,,,,,Vijaykumar Vyshak,,,193,1529267.csv,,,,,,
Mumbai Indians,19,6.0,0.1,5.6,mandatory,Q de Kock,Vijaykumar Vyshak,Mayank Rawat,2,0,2,,,,,,,,,,,,,,,,,,195,1529267.csv,,,,,,
Punjab Kings,0,1.0,0.1,5.6,mandatory,Priyansh Arya,DL Chahar,P Simran Singh,1,0,1,,,,,,,,,,,AM Ghazanfar,SA Yadav,Mumbai Indians,impact_player,,20.0,196.0,1,1529267.csv,,,,,,
Punjab Kings,0,2.0,0.1,5.6,mandatory,P Simran Singh,DL Chahar,Priyansh Arya,4,0,4,,,,,,,,,,,,,,,,20.0,196.0,5,1529267.csv,,,,,,
Punjab Kings,0,3.0,0.1,5.6,mandatory,P Simran Singh,DL Chahar,Priyansh Arya,4,0,4,,,,,,,,,,,,,,,,20.0,196.0,9,1529267.csv,,,,,,
Punjab Kings,0,4.0,0.1,5.6,mandatory,P Simran Singh,DL Chahar,Priyansh Arya,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,10,1529267.csv,,,,,,
Punjab Kings,0,5.0,0.1,5.6,mandatory,Priyansh Arya,DL Chahar,P Simran Singh,6,0,6,,,,,,,,,,,,,,,,20.0,196.0,16,1529267.csv,,,,,,
Punjab Kings,0,6.0,0.1,5.6,mandatory,Priyansh Arya,DL Chahar,P Simran Singh,0,1,1,,,,,,1.0,,,,,,,,,,20.0,196.0,17,1529267.csv,,,,,,
Punjab Kings,0,7.0,0.1,5.6,mandatory,Priyansh Arya,DL Chahar,P Simran Singh,4,0,4,,,,,,,,,,,,,,,,20.0,196.0,21,1529267.csv,,,,,,
Punjab Kings,1,1.0,0.1,5.6,mandatory,P Simran Singh,JJ Bumrah,Priyansh Arya,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,22,1529267.csv,,,,,,
Punjab Kings,1,2.0,0.1,5.6,mandatory,Priyansh Arya,JJ Bumrah,P Simran Singh,4,0,4,,,,,,,,,,,,,,,,20.0,196.0,26,1529267.csv,,,,,,
Punjab Kings,1,3.0,0.1,5.6,mandatory,Priyansh Arya,JJ Bumrah,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,196.0,26,1529267.csv,,,,,,
Punjab Kings,1,4.0,0.1,5.6,mandatory,Priyansh Arya,JJ Bumrah,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,196.0,26,1529267.csv,,,,,,
Punjab Kings,1,5.0,0.1,5.6,mandatory,Priyansh Arya,JJ Bumrah,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,196.0,26,1529267.csv,,,,,,
Punjab Kings,1,6.0,0.1,5.6,mandatory,Priyansh Arya,JJ Bumrah,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,196.0,26,1529267.csv,,,,,,
Punjab Kings,2,1.0,0.1,5.6,mandatory,P Simran Singh,AM Ghazanfar,Priyansh Arya,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,27,1529267.csv,,,,,,
Punjab Kings,2,2.0,0.1,5.6,mandatory,Priyansh Arya,AM Ghazanfar,P Simran Singh,0,0,0,,,,,,,,,Priyansh Arya,caught,,,,,DL Chahar,20.0,196.0,27,1529267.csv,,,,,,
Punjab Kings,2,3.0,0.1,5.6,mandatory,C Connolly,AM Ghazanfar,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,196.0,27,1529267.csv,,,,,,
Punjab Kings,2,4.0,0.1,5.6,mandatory,C Connolly,AM Ghazanfar,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,196.0,27,1529267.csv,,,,,,
Punjab Kings,2,5.0,0.1,5.6,mandatory,C Connolly,AM Ghazanfar,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,196.0,27,1529267.csv,,,,,,
Punjab Kings,2,6.0,0.1,5.6,mandatory,C Connolly,AM Ghazanfar,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,196.0,27,1529267.csv,,,,,,
Punjab Kings,3,1.0,0.1,5.6,mandatory,P Simran Singh,HH Pandya,C Connolly,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,28,1529267.csv,,,,,,
Punjab Kings,3,2.0,0.1,5.6,mandatory,C Connolly,HH Pandya,P Simran Singh,4,0,4,,,,,,,,,,,,,,,,20.0,196.0,32,1529267.csv,,,,,,
Punjab Kings,3,3.0,0.1,5.6,mandatory,C Connolly,HH Pandya,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,196.0,32,1529267.csv,,,,,,
Punjab Kings,3,4.0,0.1,5.6,mandatory,C Connolly,HH Pandya,P Simran Singh,6,0,6,,,,,,,,,,,,,,,,20.0,196.0,38,1529267.csv,,,,,,
Punjab Kings,3,5.0,0.1,5.6,mandatory,C Connolly,HH Pandya,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,196.0,38,1529267.csv,,,,,,
Punjab Kings,3,6.0,0.1,5.6,mandatory,C Connolly,HH Pandya,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,39,1529267.csv,,,,,,
Punjab Kings,4,1.0,0.1,5.6,mandatory,C Connolly,AM Ghazanfar,P Simran Singh,6,0,6,,,,,,,,,,,,,,,,20.0,196.0,45,1529267.csv,,,,,,
Punjab Kings,4,2.0,0.1,5.6,mandatory,C Connolly,AM Ghazanfar,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,196.0,45,1529267.csv,,,,,,
Punjab Kings,4,3.0,0.1,5.6,mandatory,C Connolly,AM Ghazanfar,P Simran Singh,0,0,0,,,,,,,,,C Connolly,caught,,,,,Q de Kock,20.0,196.0,45,1529267.csv,,,,,,
Punjab Kings,4,4.0,0.1,5.6,mandatory,SS Iyer,AM Ghazanfar,P Simran Singh,4,0,4,,,,,,,,,,,,,,,,20.0,196.0,49,1529267.csv,,,,,,
Punjab Kings,4,5.0,0.1,5.6,mandatory,SS Iyer,AM Ghazanfar,P Simran Singh,2,0,2,,,,,,,,,,,,,,,,20.0,196.0,51,1529267.csv,,,,,,
Punjab Kings,4,6.0,0.1,5.6,mandatory,SS Iyer,AM Ghazanfar,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,52,1529267.csv,,,,,,
Punjab Kings,5,1.0,0.1,5.6,mandatory,SS Iyer,JJ Bumrah,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,196.0,52,1529267.csv,,,,,,
Punjab Kings,5,2.0,0.1,5.6,mandatory,SS Iyer,JJ Bumrah,P Simran Singh,4,0,4,,,,,,,,,,,,,,,,20.0,196.0,56,1529267.csv,,,,,,
Punjab Kings,5,3.0,0.1,5.6,mandatory,SS Iyer,JJ Bumrah,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,57,1529267.csv,,,,,,
Punjab Kings,5,4.0,0.1,5.6,mandatory,P Simran Singh,JJ Bumrah,SS Iyer,0,0,0,,,,,,,,,,,,,,,,20.0,196.0,57,1529267.csv,,,,,,
Punjab Kings,5,5.0,0.1,5.6,mandatory,P Simran Singh,JJ Bumrah,SS Iyer,0,0,0,,,,,,,,,,,,,,,,20.0,196.0,57,1529267.csv,,,,,,
Punjab Kings,5,6.0,0.1,5.6,mandatory,P Simran Singh,JJ Bumrah,SS Iyer,4,0,4,,,,,,,,,,,,,,,,20.0,196.0,61,1529267.csv,,,,,,
Punjab Kings,6,1.0,0.1,5.6,mandatory,SS Iyer,SN Thakur,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,62,1529267.csv,,,,,,
Punjab Kings,6,2.0,0.1,5.6,mandatory,P Simran Singh,SN Thakur,SS Iyer,2,0,2,,,,,,,,,,,,,,,,20.0,196.0,64,1529267.csv,,,,,,
Punjab Kings,6,3.0,0.1,5.6,mandatory,P Simran Singh,SN Thakur,SS Iyer,0,1,1,,,,,,1.0,,,,,,,,,,20.0,196.0,65,1529267.csv,,,,,,
Punjab Kings,6,4.0,0.1,5.6,mandatory,P Simran Singh,SN Thakur,SS Iyer,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,66,1529267.csv,,,,,,
Punjab Kings,6,5.0,0.1,5.6,mandatory,SS Iyer,SN Thakur,P Simran Singh,0,1,1,,,,,,1.0,,,,,,,,,,20.0,196.0,67,1529267.csv,,,,,,
Punjab Kings,6,6.0,0.1,5.6,mandatory,SS Iyer,SN Thakur,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,68,1529267.csv,,,,,,
Punjab Kings,6,7.0,0.1,5.6,mandatory,P Simran Singh,SN Thakur,SS Iyer,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,69,1529267.csv,,,,,,
Punjab Kings,6,8.0,0.1,5.6,mandatory,SS Iyer,SN Thakur,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,196.0,69,1529267.csv,,,,,,
Punjab Kings,7,1.0,0.1,5.6,mandatory,P Simran Singh,DL Chahar,SS Iyer,2,0,2,,,,,,,,,,,,,,,,20.0,196.0,71,1529267.csv,,,,,,
Punjab Kings,7,2.0,0.1,5.6,mandatory,P Simran Singh,DL Chahar,SS Iyer,6,0,6,,,,,,,,,,,,,,,,20.0,196.0,77,1529267.csv,,,,,,
Punjab Kings,7,3.0,0.1,5.6,mandatory,P Simran Singh,DL Chahar,SS Iyer,4,0,4,,,,,,,,,,,,,,,,20.0,196.0,81,1529267.csv,,,,,,
Punjab Kings,7,4.0,0.1,5.6,mandatory,P Simran Singh,DL Chahar,SS Iyer,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,82,1529267.csv,,,,,,
Punjab Kings,7,5.0,0.1,5.6,mandatory,SS Iyer,DL Chahar,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,196.0,82,1529267.csv,,,,,,
Punjab Kings,7,6.0,0.1,5.6,mandatory,SS Iyer,DL Chahar,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,83,1529267.csv,,,,,,
Punjab Kings,8,1.0,0.1,5.6,mandatory,SS Iyer,AM Ghazanfar,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,196.0,83,1529267.csv,,,,,,
Punjab Kings,8,2.0,0.1,5.6,mandatory,SS Iyer,AM Ghazanfar,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,84,1529267.csv,,,,,,
Punjab Kings,8,3.0,0.1,5.6,mandatory,P Simran Singh,AM Ghazanfar,SS Iyer,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,85,1529267.csv,,,,,,
Punjab Kings,8,4.0,0.1,5.6,mandatory,SS Iyer,AM Ghazanfar,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,86,1529267.csv,,,,,,
Punjab Kings,8,5.0,0.1,5.6,mandatory,P Simran Singh,AM Ghazanfar,SS Iyer,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,87,1529267.csv,,,,,,
Punjab Kings,8,6.0,0.1,5.6,mandatory,SS Iyer,AM Ghazanfar,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,88,1529267.csv,,,,,,
Punjab Kings,9,1.0,0.1,5.6,mandatory,SS Iyer,HH Pandya,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,89,1529267.csv,,,,,,
Punjab Kings,9,2.0,0.1,5.6,mandatory,P Simran Singh,HH Pandya,SS Iyer,4,0,4,,,,,,,,,,,,,,,,20.0,196.0,93,1529267.csv,,,,,,
Punjab Kings,9,3.0,0.1,5.6,mandatory,P Simran Singh,HH Pandya,SS Iyer,4,0,4,,,,,,,,,,,,,,,,20.0,196.0,97,1529267.csv,,,,,,
Punjab Kings,9,4.0,0.1,5.6,mandatory,P Simran Singh,HH Pandya,SS Iyer,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,98,1529267.csv,,,,,,
Punjab Kings,9,5.0,0.1,5.6,mandatory,SS Iyer,HH Pandya,P Simran Singh,2,0,2,,,,,,,,,,,,,,,,20.0,196.0,100,1529267.csv,,,,,,
Punjab Kings,9,6.0,0.1,5.6,mandatory,SS Iyer,HH Pandya,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,196.0,100,1529267.csv,,,,,,
Punjab Kings,10,1.0,0.1,5.6,mandatory,P Simran Singh,SN Thakur,SS Iyer,4,0,4,,,,,,,,,,,,,,,,20.0,196.0,104,1529267.csv,,,,,,
Punjab Kings,10,2.0,0.1,5.6,mandatory,P Simran Singh,SN Thakur,SS Iyer,0,1,1,,,,,,1.0,,,,,,,,,,20.0,196.0,105,1529267.csv,,,,,,
Punjab Kings,10,3.0,0.1,5.6,mandatory,P Simran Singh,SN Thakur,SS Iyer,4,0,4,,,,,,,,,,,,,,,,20.0,196.0,109,1529267.csv,,,,,,
Punjab Kings,10,4.0,0.1,5.6,mandatory,P Simran Singh,SN Thakur,SS Iyer,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,110,1529267.csv,,,,,,
Punjab Kings,10,5.0,0.1,5.6,mandatory,SS Iyer,SN Thakur,P Simran Singh,6,0,6,,,,,,,,,,,,,,,,20.0,196.0,116,1529267.csv,,,,,,
Punjab Kings,10,6.0,0.1,5.6,mandatory,SS Iyer,SN Thakur,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,117,1529267.csv,,,,,,
Punjab Kings,10,7.0,0.1,5.6,mandatory,P Simran Singh,SN Thakur,SS Iyer,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,118,1529267.csv,,,,,,
Punjab Kings,11,1.0,0.1,5.6,mandatory,P Simran Singh,AM Ghazanfar,SS Iyer,4,0,4,,,,,,,,,,,,,,,,20.0,196.0,122,1529267.csv,,,,,,
Punjab Kings,11,2.0,0.1,5.6,mandatory,P Simran Singh,AM Ghazanfar,SS Iyer,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,123,1529267.csv,,,,,,
Punjab Kings,11,3.0,0.1,5.6,mandatory,SS Iyer,AM Ghazanfar,P Simran Singh,4,0,4,,,,,,,,,,,,,,,,20.0,196.0,127,1529267.csv,,,,,,
Punjab Kings,11,4.0,0.1,5.6,mandatory,SS Iyer,AM Ghazanfar,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,128,1529267.csv,,,,,,
Punjab Kings,11,5.0,0.1,5.6,mandatory,P Simran Singh,AM Ghazanfar,SS Iyer,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,129,1529267.csv,,,,,,
Punjab Kings,11,6.0,0.1,5.6,mandatory,SS Iyer,AM Ghazanfar,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,130,1529267.csv,,,,,,
Punjab Kings,12,1.0,0.1,5.6,mandatory,SS Iyer,JJ Bumrah,P Simran Singh,1,1,2,,,,,,,,,,,,,,,,20.0,196.0,132,1529267.csv,1.0,,,,,
Punjab Kings,12,2.0,0.1,5.6,mandatory,P Simran Singh,JJ Bumrah,SS Iyer,0,0,0,,,,,,,,,,,,,,,,20.0,196.0,132,1529267.csv,,,,,,
Punjab Kings,12,3.0,0.1,5.6,mandatory,P Simran Singh,JJ Bumrah,SS Iyer,4,0,4,,,,,,,,,,,,,,,,20.0,196.0,136,1529267.csv,,,,,,
Punjab Kings,12,4.0,0.1,5.6,mandatory,P Simran Singh,JJ Bumrah,SS Iyer,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,137,1529267.csv,,,,,,
Punjab Kings,12,5.0,0.1,5.6,mandatory,SS Iyer,JJ Bumrah,P Simran Singh,6,0,6,,,,,,,,,,,,,,,,20.0,196.0,143,1529267.csv,,,,,,
Punjab Kings,12,6.0,0.1,5.6,mandatory,SS Iyer,JJ Bumrah,P Simran Singh,0,1,1,,,,,,1.0,,,,,,,,,,20.0,196.0,144,1529267.csv,,,,,,
Punjab Kings,12,7.0,0.1,5.6,mandatory,SS Iyer,JJ Bumrah,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,145,1529267.csv,,,,,,
Punjab Kings,12,8.0,0.1,5.6,mandatory,P Simran Singh,JJ Bumrah,SS Iyer,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,146,1529267.csv,,,,,,
Punjab Kings,13,1.0,0.1,5.6,mandatory,P Simran Singh,HH Pandya,SS Iyer,4,0,4,,,,,,,,,,,,,,,,20.0,196.0,150,1529267.csv,,,,,,
Punjab Kings,13,2.0,0.1,5.6,mandatory,P Simran Singh,HH Pandya,SS Iyer,6,0,6,,,,,,,,,,,,,,,,20.0,196.0,156,1529267.csv,,,,,,
Punjab Kings,13,3.0,0.1,5.6,mandatory,P Simran Singh,HH Pandya,SS Iyer,0,1,1,,,,,,1.0,,,,,,,,,,20.0,196.0,157,1529267.csv,,,,,,
Punjab Kings,13,4.0,0.1,5.6,mandatory,P Simran Singh,HH Pandya,SS Iyer,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,158,1529267.csv,,,,,,
Punjab Kings,13,5.0,0.1,5.6,mandatory,SS Iyer,HH Pandya,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,159,1529267.csv,,,,,,
Punjab Kings,13,6.0,0.1,5.6,mandatory,P Simran Singh,HH Pandya,SS Iyer,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,160,1529267.csv,,,,,,
Punjab Kings,13,7.0,0.1,5.6,mandatory,SS Iyer,HH Pandya,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,161,1529267.csv,,,,,,
Punjab Kings,14,1.0,0.1,5.6,mandatory,SS Iyer,JJ Bumrah,P Simran Singh,4,0,4,,,,,,,,,,,,,,,,20.0,196.0,165,1529267.csv,,,,,,
Punjab Kings,14,2.0,0.1,5.6,mandatory,SS Iyer,JJ Bumrah,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,166,1529267.csv,,,,,,
Punjab Kings,14,3.0,0.1,5.6,mandatory,P Simran Singh,JJ Bumrah,SS Iyer,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,167,1529267.csv,,,,,,
Punjab Kings,14,4.0,0.1,5.6,mandatory,SS Iyer,JJ Bumrah,P Simran Singh,4,0,4,,,,,,,,,,,,,,,,20.0,196.0,171,1529267.csv,,,,,,
Punjab Kings,14,5.0,0.1,5.6,mandatory,SS Iyer,JJ Bumrah,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,172,1529267.csv,,,,,,
Punjab Kings,14,6.0,0.1,5.6,mandatory,P Simran Singh,JJ Bumrah,SS Iyer,0,0,0,,,,,,,,,,,,,,,,20.0,196.0,172,1529267.csv,,,,,,
Punjab Kings,15,1.0,0.1,5.6,mandatory,SS Iyer,SN Thakur,P Simran Singh,6,0,6,,,,,,,,,,,,,,,,20.0,196.0,178,1529267.csv,,,,,,
Punjab Kings,15,2.0,0.1,5.6,mandatory,SS Iyer,SN Thakur,P Simran Singh,6,0,6,,,,,,,,,,,,,,,,20.0,196.0,184,1529267.csv,,,,,,
Punjab Kings,15,3.0,0.1,5.6,mandatory,SS Iyer,SN Thakur,P Simran Singh,0,0,0,,,,,,,,,SS Iyer,caught,,,,,Naman Dhir,20.0,196.0,184,1529267.csv,,,,,,
Punjab Kings,15,4.0,0.1,5.6,mandatory,MP Stoinis,SN Thakur,P Simran Singh,0,1,1,,,,,,1.0,,,,,,,,,,20.0,196.0,185,1529267.csv,,,,,,
Punjab Kings,15,5.0,0.1,5.6,mandatory,MP Stoinis,SN Thakur,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,186,1529267.csv,,,,,,
Punjab Kings,15,6.0,0.1,5.6,mandatory,P Simran Singh,SN Thakur,MP Stoinis,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,187,1529267.csv,,,,,,
Punjab Kings,15,7.0,0.1,5.6,mandatory,MP Stoinis,SN Thakur,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,196.0,188,1529267.csv,,,,,,
Punjab Kings,16,1.0,0.1,5.6,mandatory,MP Stoinis,DL Chahar,P Simran Singh,0,1,1,,,,,,1.0,,,,,,,,,,20.0,196.0,189,1529267.csv,,,,,,
Punjab Kings,16,2.0,0.1,5.6,mandatory,MP Stoinis,DL Chahar,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,196.0,189,1529267.csv,,,,,,
